api10,DocName,DocUrl,Start,Stop,Step,Step Units,Number of Curves,CurveNameArr
507108525,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2399470,330,1876.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108525,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2346229,330,1876.2,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108533,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2244748,460,2311.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108533,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2378474,-7.5,2228.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108533,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2238784,377,2310,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108533,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2252159,460,2311.7,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108534,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2270318,380,1887.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108534,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2253186,-8.75,1860.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108534,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2350866,388,1890,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108534,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2403600,380,1889.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108538,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2383827,670,2108.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108538,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2277974,670,2110,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108538,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2287728,0,2062.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108538,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2351207,22,2100,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108539,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2408432,660,2488.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108539,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2328397,660,2491,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108539,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370718,0,2473.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108539,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2229591,86,2495,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108540,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2283586,-12,1728,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108541,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2380474,-8.75,1727.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108544,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2232681,710,1983,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108544,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2351097,710,1983,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108544,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2405342,710,1983,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108544,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2366657,-11.5,1961.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108546,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2347250,-10.25,2871.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108546,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2411018,350,2803.2,0.1,FT,7,"['DEPT', 'DCAL', 'DPOR', 'NPOR', 'RHOB', 'RHOC', 'GR']"
507108546,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2378096,350,2808.25,0.25,FT,5,"['DEPT', 'DIR', 'SN', 'SP', 'GR']"
507108548,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2345207,0,1507.75,0.25,FT,5,"['DEPT', 'GR', 'CCL', 'TT3', 'AMP3']"
507108548,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2294938,410,1530.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108548,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2410875,410,1531.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108548,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2282286,486,1560,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108549,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2402917,585,2277.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108549,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2226767,585,2280.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108549,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370580,-7.75,2248.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108550,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2245158,335,1154.7,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108550,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2231402,-8.25,1118.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108550,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2367021,400,2232,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108550,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2318094,326,1150,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108552,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2286206,800,3500,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108552,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2300678,800,3500,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108552,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2228576,0,3428.75,0.25,FT,5,"['DEPT', 'AMP3', 'CCL', 'GR', 'TT3']"
507108554,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2303685,570,1958.5,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108554,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2355048,0,1923.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108554,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2275511,769,1960,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108554,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2356925,570,1954.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108555,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2314373,10,907,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108555,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2382799,350,906,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108555,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2399446,0,878,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108556,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2355452,245,1006,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108556,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2286703,245,1007,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108556,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2319196,0,968.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108557,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2275855,10,715,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108557,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2296415,0,683.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108557,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2400838,240,713.75,0.25,FT,3,"['DEPT', 'DIR', 'GR']"
507108558,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2402626,260,713.25,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108558,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2365146,260,713.2,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108558,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2224812,-8.25,686.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108559,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2248210,260,742.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108559,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2232075,10,743.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108559,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2286538,0,712.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108560,LAS-DENSITY/NEUTRON,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2256959,840,1912,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108560,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2343395,840,1913.5,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108560,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2236385,101,1920,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108560,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2415415,0,1906.75,0.25,FT,7,"['DEPT', 'CCL', 'TT3', 'AMP3:1', 'AMP3:2', 'GR', 'AMP3:3']"
507108564,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2342030,-16,2827.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108564,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2319153,420,2888.7,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108564,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2387448,420,2888.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108568,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2348228,330,1926.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108568,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2404652,330,1923.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108568,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2321274,-9.25,1854.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108581,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2352336,595,1693,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108581,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2243318,-8,1661,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108584,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2338476,-8,1472.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108584,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2387606,460,1509,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108584,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2405971,460,1498,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108585,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2350696,-8.5,1263.25,0.25,FT,6,"['DEPT', 'HVOLTA', 'CCL', 'TT3', 'AMP3', 'GR']"
507108585,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2223216,645,1320,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108585,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2351538,645,1322,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108593,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2317287,-7,1155,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108593,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2362669,161,1182,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108593,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2368230,240,1185.5,0.25,FT,3,"['DEPT', 'DIR', 'GR']"
507108593,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2378620,10,1187,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108594,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2283788,240,1061,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108594,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2379755,168,1055,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108594,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2371281,10,1063,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108594,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2268479,-8.75,1035.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108595,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2317350,10,1044.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108595,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2377355,240,1043.5,0.25,FT,3,"['DEPT', 'DIR', 'GR']"
507108595,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2352010,-7.5,988.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108596,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2373387,10,1350.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108596,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2285789,400,1345,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108596,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2381808,-6.5,1317.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108596,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2406516,460,1349.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108597,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2405023,0,1426.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108597,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2231053,240,1457,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108597,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2302784,10,1458,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108598,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2341512,-8,1323.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108598,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2321385,10,1360,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108599,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2399022,-13.75,1059.5,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108599,LAS-TEMPERATURE,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2301247,10,959.25,0.25,FT,3,"['DEPT', 'TEMP', 'DTMP']"
507108599,LAS-DUAL INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2271340,963.5,2575,0.25,FT,6,"['DEPT', 'SP', 'RILD', 'RILM', 'RLL3', 'GR']"
507108599,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2390991,-16.25,938.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108601,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2287282,-6.5,1636.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108601,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2339769,10,1665,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108601,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2314261,618,1661,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108601,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2302341,550,1664,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108603,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2352091,235.25,1694.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108603,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2286979,233.8,1692.5,0.1,FT,6,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR']"
507108603,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2363803,-8.25,1653.25,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108604,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2246778,339.2,2062.8,0.1,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108604,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2330517,0,1193,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108604,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2263139,-6.75,2034.25,0.25,FT,6,"['DEPT', 'HVOLTA', 'CCL', 'TT3', 'AMP3', 'GR']"
507108607,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2372596,240,1338.75,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108607,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2377082,240,1338.7,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'NPOR', 'GR']"
507108607,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2355082,-9.5,1304.75,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108607,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2308922,188,1330,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108608,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2400116,530,1619,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108608,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2319076,615,1609,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108608,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2370534,615,1607,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108608,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2392359,-7.5,1572,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108610,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2318301,452,1729,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108610,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2319124,452,1726.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
507108610,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2223886,-10,1703.5,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108612,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2408239,230,1028,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108612,LAS-MUD,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2251264,190,1026,1,FT,3,"['DEPTH', 'ROP', 'GAS']"
507108612,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2381196,65,998,0.25,FT,5,"['DEPT', 'CCL', 'TT3', 'AMP3', 'GR']"
507108613,LAS-INDUCTION,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2372239,491,1911.5,0.25,FT,5,"['DEPT', 'SN', 'SP', 'DIR', 'GR']"
507108613,LAS-CEMENT BOND,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2270966,0,1877.25,0.25,FT,6,"['DEPT', 'CCL', 'TT3', 'AMP3', 'AMP5', 'GR']"
507108613,LAS-DENSITY,http://ogccweblink.state.co.us/DownloadDocumentPDF.aspx?DocumentId=2399092,491,1909.5,0.1,FT,7,"['DEPT', 'DCAL', 'RHOB', 'RHOC', 'DPOR', 'GR', 'NPOR']"
