,API,DAKOTA,GREENHORN,MORRISON,NIOBRARA,TIMPAS,GRANEROS,PIERRE,APISHAPA,CODELL,FORT,RATON,VERMEJO,POISON,TRINIDAD,CARLILE,RATON-VERMEJO,ENTRADA-DOCKUM,GLORIETA,PURGATOIRE,UNKNOWN,TORONTO,ROLLINS
1727,507108280.0,,,,,,,,,,,1217.0,2506.0,,2955.0,,,,,,,,
1728,507108281.0,,,,,,,,,,,856.0,2276.0,,2691.0,,,,,,,,
1729,507108282.0,,,,,,,,,,,0.0,1257.0,,1486.0,,,,,,,,
1730,507108283.0,,,,,,,,,,,708.0,1885.0,,2139.0,,,,,,,,
1731,507108284.0,,,,,,,,,,,1040.0,2374.0,,2613.0,,,,,,,,
1732,507108285.0,,,,,,,,,,,0.0,1379.0,,1648.0,,,,,,,,
1733,507108286.0,,,,,,,,,,,0.0,1694.0,,,,,,,,,,
1734,507108287.0,,,,,,,,,,,680.0,1953.0,,2220.0,,,,,,,,
1735,507108288.0,,,,,,,,,,,0.0,1300.0,,1516.0,,,,,,,,
1736,507108289.0,,,,,,,,,,,0.0,2230.0,,,,,,,,,,
1737,507108290.0,,,,,,,,,,,0.0,742.0,,913.0,,,,,,,,
1738,507108291.0,,,,,,,,,,,0.0,,,,,,,,,,,
1739,507108292.0,,,,,,,,,,,0.0,,,,,,,,,,,
1740,507108293.0,,,,,,,,,,,950.0,2394.0,,2766.0,,,,,,,,
1741,507108295.0,,,,,,,,,,,0.0,,,,,,,,,,,
1742,507108296.0,,,,,,,,,,,0.0,1968.0,,2210.0,,,,,,,,
1743,507108297.0,,,,,,,,,,,0.0,2023.0,,2346.0,,,,,,,,
1744,507108298.0,,,,,,,,,,,0.0,2026.0,,2382.0,,,,,,,,
1745,507108299.0,,,,,,,,,,,0.0,2090.0,,2460.0,,,,,,,,
1746,507108300.0,,,,,,,,,,,0.0,1981.0,,2353.0,,,,,,,,
1747,507108301.0,,,,,,,,,,,0.0,520.0,,819.0,,,,,,,,
1748,507108302.0,,,,,,,,,,,952.0,2195.0,,2506.0,,,,,,,,
1749,507108303.0,,,,,,,,,,,0.0,1320.0,,,,,,,,,,
1750,507108304.0,,,,,,,,,,,0.0,,,,,,,,,,,
1751,507108305.0,,,,,,,,,,,808.0,,,,,,,,,,,
1752,507108306.0,,,,,,,,,,,815.0,,,,,,,,,,,
1753,507108307.0,,,,,,,,,,,0.0,,,,,,,,,,,
1754,507108308.0,,,,,,,,,,,0.0,1886.0,,,,,,,,,,
1755,507108310.0,,,,,,,,,,,914.0,,,,,,,,,,,
1756,507108311.0,,,,,,,,,,,0.0,1510.0,,,,,,,,,,
1757,507108312.0,,,,,,,,,,,0.0,,,,,,,,,,,
1758,507108313.0,,,,,,,,,,,0.0,,,,,,,,,,,
1759,507108314.0,,,,,,,,,,,780.0,2320.0,,,,,,,,,,
1760,507108315.0,,,,,,,,,,,386.0,1559.0,,1799.0,,,,,,,,
1761,507108316.0,,,,,,,,,,,0.0,,,,,,,,,,,
1762,507108317.0,,,,,,,,,,,0.0,,,,,,,,,,,
1763,507108318.0,,,,,,,,,,,568.0,1770.0,,2025.0,,,,,,,,
1764,507108319.0,,,,,,,,,,,0.0,1969.0,,2230.0,,,,,,,,
1765,507108321.0,,,,,,,,,,,0.0,1661.0,,1987.0,,,,,,,,
1766,507108322.0,,,,,,,,,,,0.0,1634.0,,1976.0,,,,,,,,
1767,507108323.0,,,,,,,,,,,0.0,5093.0,,2383.0,,,,,,,,
1768,507108325.0,,,,,,,,,,,230.0,1368.0,,1606.0,,,,,,,,
1769,507108326.0,,,,,,,,,,,756.0,1944.0,,2218.0,,,,,,,,
1770,507108327.0,,,,,,,,,,,0.0,1546.0,,1743.0,,,,,,,,
1771,507108328.0,,,,,,,,,,,0.0,1393.0,,1628.0,,,,,,,,
1772,507108329.0,,,,,,,,,,,875.0,2100.0,,2356.0,,,,,,,,
1773,507108330.0,,,,,,,,,,,819.0,1995.0,,2253.0,,,,,,,,
1774,507108331.0,,,,,,,,,,,0.0,,,,,,,,,,,
1775,507108332.0,,,,,,,,,,,846.0,2104.0,,2378.0,,,,,,,,
1776,507108333.0,,,,,,,,,,,0.0,1858.0,,2270.0,,,,,,,,
1777,507108334.0,,,,,,,,,,,0.0,457.0,,655.0,,,,,,,,
1778,507108336.0,,,,,,,,,,,682.0,1912.0,,2205.0,,,,,,,,
1779,507108337.0,,,,,,,,,,,0.0,517.0,,740.0,,,,,,,,
1780,507108338.0,,,,,,,,,,,0.0,,,,,,,,,,,
1781,507108339.0,,,,,,,,,,,516.0,1828.0,,2262.0,,,,,,,,
1782,507108340.0,,,,,,,,,,,760.0,2116.0,,2515.0,,,,,,,,
1783,507108341.0,,,,,,,,,,,695.0,,,,,,,,,,,
1784,507108342.0,,,,,,,,,,,875.0,2134.0,,2390.0,,,,,,,,
1785,507108343.0,,,,,,,,,,,0.0,,,,,,,,,,,
1786,507108344.0,,,,,,,,,,,0.0,1674.0,,2040.0,,,,,,,,
1787,507108345.0,,,,,,,,,,,0.0,,,,,,,,,,,
1788,507108346.0,,,,,,,,,,,0.0,1584.0,,1978.0,,,,,,,,
1789,507108347.0,,,,,,,,,,,0.0,1791.0,,2094.0,,,,,,,,
1790,507108348.0,,,,,,,,,,,0.0,1755.0,,2052.0,,,,,,,,
1791,507108349.0,,,,,,,,,,,1820.0,3077.0,,3424.0,,,,,,,,
1792,507108350.0,,,,,,,,,,,0.0,1599.0,,1927.0,,,,,,,,
1793,507108351.0,,,,,,,,,,,0.0,1605.0,,1930.0,,,,,,,,
1794,507108352.0,,,,,,,,,,,0.0,1466.0,,1831.0,,,,,,,,
1795,507108353.0,,,,,,,,,,,0.0,664.0,,959.0,,,,,,,,
1796,507108354.0,,,,,,,,,,,0.0,576.0,,882.0,,,,,,,,
1797,507108356.0,,,,,,,,,,,1047.0,2486.0,,2866.0,,,,,,,,
1798,507108358.0,,,,,,,,,,,1060.0,,,,,,,,,,,
1799,507108359.0,,,,,,,,,,,1142.0,2540.0,,2952.0,,,,,,,,
1800,507108360.0,,,,,,,,,,,0.0,1212.0,,1548.0,,,,,,,,
1801,507108361.0,,,,,,,,,,,0.0,535.0,,752.0,,,,,,,,
1802,507108363.0,,,,,,,,,,,1330.0,2738.0,,3151.0,,,,,,,,
1803,507108364.0,,,,,,,,,,,1203.0,2605.0,,3012.0,,,,,,,,
1804,507108365.0,,,,,,,,,,,346.0,1922.0,,2274.0,,,,,,,,
1805,507108366.0,,,,,,,,,,,0.0,2357.0,,2658.0,,,,,,,,
1806,507108367.0,,,,,,,,,,,0.0,2123.0,,2404.0,,,,,,,,
1807,507108368.0,,,,,,,,,,,0.0,2114.0,,2404.0,,,,,,,,
1808,507108369.0,,,,,,,,,,,0.0,1033.0,,1246.0,,,,,,,,
1809,507108371.0,,,,,,,,,,,0.0,2232.0,,2598.0,,,,,,,,
1810,507108372.0,,,,,,,,,,,0.0,,,,,,,,,,,
1811,507108373.0,,,,,,,,,,,0.0,1695.0,,1941.0,,,,,,,,
1812,507108374.0,,,,,,,,,,,1262.0,2536.0,,2965.0,,,,,,,,
1813,507108375.0,,,,,,,,,,,185.0,1767.0,,2128.0,,,,,,,,
1814,507108376.0,,,,,,,,,,,476.0,1687.0,,1900.0,,,,,,,,
1815,507108377.0,,,,,,,,,,,0.0,1492.0,,1740.0,,,,,,,,
1816,507108378.0,,,,,,,,,,,925.0,2136.0,,2394.0,,,,,,,,
1817,507108379.0,,,,,,,,,,,705.0,,,,,,,,,,,
1818,507108380.0,,,,,,,,,,,999.0,2224.0,,2499.0,,,,,,,,
1819,507108381.0,,,,,,,,,,,0.0,2564.0,,2953.0,,,,,,,,
1820,507108382.0,,,,,,,,,,,715.0,1912.0,,2185.0,,,,,,,,
1821,507108383.0,,,,,,,,,,,0.0,,,,,,,,,,,
1822,507108384.0,,,,,,,,,,,0.0,,,,,,,,,,,
1823,507108385.0,,,,,,,,,,,651.0,1973.0,,2231.0,,,,,,,,
1824,507108386.0,,,,,,,,,,,758.0,1939.0,,2226.0,,,,,,,,
1825,507108387.0,,,,,,,,,,,1330.0,2729.0,,3102.0,,,,,,,,
1826,507108388.0,,,,,,,,,,,0.0,1589.0,,1962.0,,,,,,,,
1827,507108389.0,,,,,,,,,,,0.0,1621.0,,1900.0,,,,,,,,
1828,507108390.0,,,,,,,,,,,0.0,1920.0,,2301.0,,,,,,,,
1829,507108391.0,,,,,,,,,,,0.0,1889.0,,2227.0,,,,,,,,
1830,507108392.0,,,,,,,,,,,714.0,1976.0,,2245.0,,,,,,,,
1831,507108393.0,,,,,,,,,,,510.0,,,,,,,,,,,
1832,507108395.0,,,,,,,,,,,453.0,1794.0,,2208.0,,,,,,,,
1833,507108396.0,,,,,,,,,,,0.0,1748.0,,2053.0,,,,,,,,
1834,507108397.0,,,,,,,,,,,926.0,2241.0,,2609.0,,,,,,,,
1835,507108398.0,,,,,,,,,,,726.0,1938.0,,2295.0,,,,,,,,
1836,507108399.0,,,,,,,,,,,841.0,,,,,,,,,,,
1837,507108400.0,,,,,,,,,,,0.0,2078.0,,2442.0,,,,,,,,
1838,507108402.0,,,,,,,,,,,765.0,2113.0,,2482.0,,,,,,,,
1839,507108403.0,,,,,,,,,,,1069.0,2418.0,,2785.0,,,,,,,,
1840,507108404.0,,,,,,,,,,,840.0,2190.0,,2629.0,,,,,,,,
1841,507108405.0,,,,,,,,,,,0.0,533.0,,782.0,,,,,,,,
1842,507108406.0,,,,,,,,,,,472.0,1895.0,,2264.0,,,,,,,,
1843,507108407.0,,,,,,,,,,,550.0,1888.0,,2148.0,,,,,,,,
1844,507108408.0,,,,,,,,,,,0.0,1404.0,,1651.0,,,,,,,,
1845,507108409.0,,,,,,,,,,,0.0,1884.0,,2324.0,,,,,,,,
1846,507108410.0,,,,,,,,,,,0.0,,,,,,,,,,,
1847,507108411.0,,,,,,,,,,,927.0,2279.0,,2699.0,,,,,,,,
1848,507108412.0,,,,,,,,,,,0.0,1732.0,,,,,,,,,,
1849,507108413.0,,,,,,,,,,,695.0,2072.0,,2455.0,,,,,,,,
1850,507108414.0,,,,,,,,,,,0.0,1314.0,,1617.0,,,,,,,,
1851,507108415.0,,,,,,,,,,,1230.0,2603.0,,2997.0,,,,,,,,
1852,507108416.0,,,,,,,,,,,1249.0,2609.0,,3089.0,,,,,,,,
1853,507108417.0,,,,,,,,,,,0.0,1358.0,,1787.0,,,,,,,,
1854,507108418.0,,,,,,,,,,,0.0,1217.0,,1537.0,,,,,,,,
1855,507108419.0,,,,,,,,,,,0.0,1526.0,,1900.0,,,,,,,,
1856,507108420.0,,,,,,,,,,,0.0,1756.0,,2182.0,,,,,,,,
1857,507108421.0,,,,,,,,,,,768.0,,,,,,,,,,,
1858,507108422.0,,,,,,,,,,,0.0,1843.0,,2136.0,,,,,,,,
1859,507108423.0,,,,,,,,,,,0.0,1687.0,,1956.0,,,,,,,,
1860,507108424.0,,,,,,,,,,,1372.0,2819.0,,3208.0,,,,,,,,
1861,507108425.0,,,,,,,,,,,0.0,1870.0,,2296.0,,,,,,,,
1862,507108426.0,,,,,,,,,,,1257.0,2666.0,,3116.0,,,,,,,,
1863,507108427.0,,,,,,,,,,,,1809.0,,2075.0,,,,,,,,579.0
1864,507108428.0,,,,,,,,,,,0.0,1324.0,,1514.0,,,,,,,,
1865,507108429.0,,,,,,,,,,,725.0,1976.0,,2419.0,,,,,,,,
1866,507108430.0,,,,,,,,,,,450.0,,,,,,,,,,,
1867,507108431.0,,,,,,,,,,,1199.0,,,,,,,,,,,
1868,507108432.0,,,,,,,,,,,974.0,2304.0,,2617.0,,,,,,,,
1869,507108433.0,,,,,,,,,,,846.0,,,,,,,,,,,
1870,507108434.0,,,,,,,,,,,600.0,,,,,,,,,,,
1871,507108435.0,,,,,,,,,,,0.0,,,,,,,,,,,
1872,507108436.0,,,,,,,,,,,0.0,,,,,,,,,,,
1873,507108437.0,,,,,,,,,,,575.0,,,,,,,,,,,
1874,507108438.0,,,,,,,,,,,819.0,,,,,,,,,,,
1875,507108439.0,,,,,,,,,,,974.0,2295.0,,2627.0,,,,,,,,
1876,507108440.0,,,,,,,,,,,0.0,1673.0,,2066.0,,,,,,,,
1877,507108441.0,,,,,,,,,,,0.0,,,,,,,,,,,
1878,507108442.0,,,,,,,,,,,514.0,1739.0,,2021.0,,,,,,,,
1879,507108443.0,,,,,,,,,,,1202.0,2592.0,,2986.0,,,,,,,,
1880,507108444.0,,,,,,,,,,,0.0,,,,,,,,,,,
1881,507108445.0,,,,,,,,,,,1226.0,2555.0,,2996.0,,,,,,,,
1882,507108446.0,,,,,,,,,,,999.0,,,,,,,,,,,
1883,507108447.0,,,,,,,,,,,457.0,,,,,,,,,,,
1884,507108449.0,,,,,,,,,,,0.0,,,,,,,,,,,
1885,507108450.0,,,,,,,,,,,865.0,2318.0,,2708.0,,,,,,,,
1886,507108451.0,,,,,,,,,,,1362.0,2782.0,,3204.0,,,,,,,,
1887,507108452.0,,,,,,,,,,,484.0,,,,,,,,,,,
1888,507108453.0,,,,,,,,,,,796.0,1902.0,,2160.0,,,,,,,,
1889,507108454.0,,,,,,,,,,,0.0,,,,,,,,,,,
1890,507108455.0,,,,,,,,,,,0.0,1977.0,,2236.0,,,,,,,,
1891,507108456.0,,,,,,,,,,,0.0,1110.0,,1314.0,,,,,,,,
1892,507108457.0,,,,,,,,,,,0.0,,,,,,,,,,,
1893,507108458.0,,,,,,,,,,,,,,,,,,,,,,
1894,507108459.0,,,,,,,,,,,1313.0,2711.0,,3007.0,,,,,,,,
1895,507108460.0,,,,,,,,,,,0.0,1283.0,,1439.0,,,,,,,,
1896,507108461.0,,,,,,,,,,,1104.0,,,,,,,,,,,
1897,507108462.0,,,,,,,,,,,2102.0,3469.0,,,,,,,,,,
1898,507108463.0,,,,,,,,,,,0.0,,,,,,,,,,,
1899,507108464.0,,,,,,,,,,,0.0,1076.0,,1409.0,,,,,,,,
1900,507108465.0,,,,,,,,,,,568.0,,,,,,,,,,,
1901,507108466.0,,,,,,,,,,,0.0,1648.0,,1896.0,,,,,,,,
1902,507108467.0,,,,,,,,,,,0.0,2052.0,,2405.0,,,,,,,,
1903,507108468.0,,,,,,,,,,,0.0,1813.0,,2134.0,,,,,,,,
1904,507108469.0,,,,,,,,,,,0.0,1225.0,,1537.0,,,,,,,,
1905,507108470.0,,,,,,,,,,,0.0,1985.0,,2322.0,,,,,,,,
1906,507108471.0,,,,,,,,,,,1490.0,1652.0,,1948.0,,,,,,,,
1907,507108472.0,,,,,,,,,,,0.0,2095.0,,2352.0,,,,,,,,
1908,507108473.0,,,,,,,,,,,0.0,,,,,,,,,,,
1909,507108474.0,,,,,,,,,,,0.0,2055.0,,2301.0,,,,,,,,
1910,507108475.0,,,,,,,,,,,1129.0,2452.0,,2847.0,,,,,,,,
1911,507108476.0,,,,,,,,,,,744.0,1973.0,,2256.0,,,,,,,,
1912,507108478.0,,,,,,,,,,,982.0,,,,,,,,,,,
1913,507108479.0,,,,,,,,,,,639.0,1977.0,,2302.0,,,,,,,,
1914,507108481.0,,,,,,,,,,,0.0,1701.0,,2046.0,,,,,,,,
1915,507108483.0,,,,,,,,,,,574.0,1936.0,,2364.0,,,,,,,,
1916,507108484.0,,,,,,,,,,,836.0,2000.0,,2235.0,,,,,,,,
1917,507108485.0,,,,,,,,,,,925.0,,,,,,,,,,,
1918,507108486.0,,,,,,,,,,,0.0,1492.0,,1681.0,,,,,,,,
1919,507108487.0,,,,,,,,,,,0.0,1387.0,,1647.0,,,,,,,,
1920,507108488.0,,,,,,,,,,,3417.0,5201.0,,,,,,,,,,
1921,507108489.0,,,,,,,,,,,0.0,1779.0,,1970.0,,,,,,,,
1922,507108490.0,,,,,,,,,,,935.0,2357.0,,2759.0,,,,,,,,
1923,507108491.0,,,,,,,,,,,0.0,1664.0,,1981.0,,,,,,,,
1924,507108492.0,,,,,,,,,,,897.0,2016.0,,2281.0,,,,,,,,
1925,507108493.0,,,,,,,,,,,0.0,2337.0,,2662.0,,,,,,,,
1926,507108494.0,,,,,,,,,,,935.0,2281.0,,2599.0,,,,,,,,
1927,507108496.0,,,,,,,,,,,0.0,1401.0,,1636.0,,,,,,,,
1928,507108497.0,,,,,,,,,,,1381.0,2798.0,,3267.0,,,,,,,,
1929,507108498.0,,,,,,,,,,,0.0,938.0,,1206.0,,,,,,,,
1930,507108499.0,,,,,,,,,,,427.0,1769.0,,2032.0,,,,,,,,
1931,507108500.0,,,,,,,,,,,845.0,1966.0,,2214.0,,,,,,,,
1932,507108501.0,,,,,,,,,,,0.0,1081.0,,1486.0,,,,,,,,
1933,507108502.0,,,,,,,,,,,446.0,1780.0,,2132.0,,,,,,,,
1934,507108503.0,,,,,,,,,,,0.0,1455.0,,1690.0,,,,,,,,
1935,507108504.0,,,,,,,,,,,608.0,1707.0,,1959.0,,,,,,,,
1936,507108505.0,,,,,,,,,,,0.0,1382.0,,,,,,,,,,
1937,507108506.0,,,,,,,,,,,0.0,1202.0,,1554.0,,,,,,,,
1938,507108507.0,,,,,,,,,,,0.0,1566.0,,1940.0,,,,,,,,
1939,507108508.0,,,,,,,,,,,0.0,,,,,,,,,,,
1940,507108509.0,,,,,,,,,,,0.0,1714.0,,2099.0,,,,,,,,
1941,507108510.0,,,,,,,,,,,0.0,2405.0,,2818.0,,,,,,,,
1942,507108511.0,,,,,,,,,,,0.0,1183.0,,1539.0,,,,,,,,
1943,507108512.0,,,,,,,,,,,0.0,1868.0,,,,,,,,,,
1944,507108513.0,,,,,,,,,,,0.0,1589.0,,1862.0,,,,,,,,
1945,507108514.0,,,,,,,,,,,0.0,882.0,,1208.0,,,,,,,,
1946,507108515.0,,,,,,,,,,,0.0,1473.0,,1855.0,,,,,,,,
1947,507108516.0,,,,,,,,,,,0.0,1301.0,,1659.0,,,,,,,,
1948,507108517.0,,,,,,,,,,,0.0,1445.0,,1821.0,,,,,,,,
1949,507108518.0,,,,,,,,,,,0.0,,,,,,,,,,,
1950,507108519.0,,,,,,,,,,,1292.0,2642.0,,3046.0,,,,,,,,
1951,507108520.0,,,,,,,,,,,758.0,,,,,,,,,,,
1952,507108521.0,,,,,,,,,,,785.0,,,,,,,,,,,
1953,507108522.0,,,,,,,,,,,651.0,,,,,,,,,,,
1954,507108523.0,,,,,,,,,,,0.0,392.0,,656.0,,,,,,,,
1955,507108524.0,,,,,,,,,,,0.0,,,,,,,,,,,
1956,507108525.0,,,,,,,,,,,1090.0,,,,,,,,,,,
1957,507108526.0,,,,,,,,,,,0.0,,,,,,,,,,,
1958,507108527.0,,,,,,,,,,,900.0,,,,,,,,,,,
1959,507108528.0,,,,,,,,,,,848.0,2169.0,,2471.0,,,,,,,,
1960,507108529.0,,,,,,,,,,,1035.0,,,,,,,,,,,
1961,507108530.0,,,,,,,,,,,1199.0,,,,,,,,,,,
1962,507108531.0,,,,,,,,,,,0.0,436.0,,728.0,,,,,,,,
1963,507108533.0,,,,,,,,,,,0.0,1764.0,,2160.0,,,,,,,,
1964,507108534.0,,,,,,,,,,,760.0,,,,,,,,,,,
1965,507108535.0,,,,,,,,,,,998.0,2479.0,,2868.0,,,,,,,,
1966,507108536.0,,,,,,,,,,,0.0,2012.0,,2374.0,,,,,,,,
1967,507108537.0,,,,,,,,,,,0.0,,,,,,,,,,,
1968,507108538.0,,,,,,,,,,,0.0,,,,,,,,,,,
1969,507108539.0,,,,,,,,,,,0.0,1962.0,,2360.0,,,,,,,,
1970,507108540.0,,,,,,,,,,,0.0,1201.0,,1596.0,,,,,,,,
1971,507108541.0,,,,,,,,,,,0.0,1168.0,,1550.0,,,,,,,,
1972,507108542.0,,,,,,,,,,,0.0,1213.0,,1572.0,,,,,,,,
1973,507108543.0,,,,,,,,,,,0.0,1460.0,,1769.0,,,,,,,,
1974,507108544.0,,,,,,,,,,,0.0,,,,,,,,,,,
1975,507108545.0,,,,,,,,,,,0.0,,,,,,,,,,,
1976,507108546.0,,,,,,,,,,,859.0,2325.0,,2731.0,,,,,,,,
1977,507108547.0,,,,,,,,,,,0.0,523.0,,730.0,,,,,,,,
1978,507108548.0,,,,,,,,,,,860.0,,,,,,,,,,,
1979,507108549.0,,,,,,,,,,,1220.0,,,,,,,,,,,
1980,507108550.0,,,,,,,,,,,0.0,,,,,,,,,,,
1981,507108551.0,,,,,,,,,,,1181.0,,,,,,,,,,,
1982,507108552.0,,,,,,,,,,,1662.0,3010.0,,3302.0,,,,,,,,
1983,507108553.0,,,,,,,,,,,727.0,,,,,,,,,,,
1984,507108554.0,,,,,,,,,,,0.0,,,,,,,,,,,
1985,507108555.0,,,,,,,,,,,0.0,597.0,,798.0,,,,,,,,
1986,507108556.0,,,,,,,,,,,0.0,712.0,,898.0,,,,,,,,
1987,507108557.0,,,,,,,,,,,0.0,404.0,,586.0,,,,,,,,
1988,507108558.0,,,,,,,,,,,0.0,397.0,,605.0,,,,,,,,
1989,507108559.0,,,,,,,,,,,0.0,424.0,,584.0,,,,,,,,
1990,507108560.0,,,,,,,,,,,0.0,,,,,,,,,,,
1991,507108561.0,,,,,,,,,,,0.0,2128.0,,,,,,,,,,
1992,507108562.0,,,,,,,,,,,1016.0,2291.0,,2609.0,,,,,,,,
1993,507108563.0,,,,,,,,,,,848.0,2170.0,,,,,,,,,,
1994,507108564.0,,,,,,,,,,,938.0,2409.0,,2792.0,,,,,,,,
1995,507108566.0,,,,,,,,,,,0.0,,,,,,,,,,,
1996,507108567.0,,,,,,,,,,,0.0,,,,,,,,,,,
1997,507108568.0,,,,,,,,,,,862.0,,,,,,,,,,,
1998,507108569.0,,,,,,,,,,,0.0,1437.0,,1647.0,,,,,,,,
1999,507108570.0,,,,,,,,,,,,804.0,,1145.0,,,,,,,,
2000,507108571.0,,,,,,,,,,,,509.0,,821.0,,,,,,,,
2001,507108572.0,,,,,,,,,,,,776.0,,1081.0,,,,,,,,
2002,507108575.0,,,,,,,,,,,,1074.0,,1385.0,,,,,,,,
2003,507108576.0,,,,,,,,,,,,836.0,,1183.0,,,,,,,,
2004,507108577.0,,,,,,,,,,,,833.0,,1153.0,,,,,,,,
2005,507108578.0,,,,,,,,,,,,764.0,,1105.0,,,,,,,,
2006,507108579.0,,,,,,,,,,,,444.0,,823.0,,,,,,,,
2007,507108581.0,,,,,,,,,,,0.0,1339.0,,1573.0,,,,,,,,
2008,507108582.0,,,,,,,,,,,1505.0,2673.0,,3128.0,,,,,,,,
2009,507108583.0,,,,,,,,,,,0.0,1181.0,,1424.0,,,,,,,,
2010,507108584.0,,,,,,,,,,,706.0,,,,,,,,,,,
2011,507108585.0,,,,,,,,,,,0.0,1063.0,,,,,,,,,,
2012,507108586.0,,,,,,,,,,,634.0,1793.0,,2019.0,,,,,,,,
2013,507108587.0,,,,,,,,,,,3096.0,4461.0,,,,,,,,,,
2014,507108588.0,,,,,,,,,,,2300.0,3658.0,,,,,,,,,,
2015,507108589.0,,,,,,,,,,,2849.0,4293.0,,,,,,,,,,
2016,507108590.0,,,,,,,,,,,875.0,,,,,,,,,,,
2017,507108591.0,,,,,,,,,,,727.0,,,,,,,,,,,
2018,507108592.0,,,,,,,,,,,1336.0,,,,,,,,,,,
2019,507108593.0,,,,,,,,,,,0.0,855.0,,1069.0,,,,,,,,
2020,507108594.0,,,,,,,,,,,0.0,689.0,,859.0,,,,,,,,
2021,507108595.0,,,,,,,,,,,0.0,700.0,,856.0,,,,,,,,
2022,507108596.0,,,,,,,,,,,0.0,982.0,,1219.0,,,,,,,,
2023,507108597.0,,,,,,,,,,,0.0,1121.0,,1300.0,,,,,,,,
2024,507108598.0,,,,,,,,,,,0.0,1011.0,,1179.0,,,,,,,,
2025,507108599.0,,,,,,,,,,,0.0,1877.0,,2296.0,,,,,,,,
2026,507108600.0,,,,,,,,,,,249.0,1364.0,,1597.0,,,,,,,,
2027,507108601.0,,,,,,,,,,,0.0,1326.0,,1554.0,,,,,,,,
2028,507108603.0,,,,,,,,,,,796.0,,,,,,,,,,,
2029,507108604.0,,,,,,,,,,,0.0,,,,,,,,,,,
2030,507108605.0,,,,,,,,,,,1369.0,2775.0,,,,,,,,,,
2031,507108606.0,,,,,,,,,,,1396.0,2837.0,,3167.0,,,,,,,,
2032,507108607.0,,,,,,,,,,,0.0,997.0,,1172.0,,,,,,,,
2033,507108608.0,,,,,,,,,,,0.0,,,,,,,,,,,
2034,507108610.0,,,,,,,,,,,646.0,,,,,,,,,,,
2035,507108611.0,,,,,,,,,,,2274.0,3573.0,,3995.0,,,,,,,,
2036,507108612.0,,,,,,,,,,,0.0,524.0,,881.0,,,,,,,,
2037,507108613.0,,,,,,,,,,,0.0,1499.0,,1801.0,,,,,,,,
2038,507108614.0,,,,,,,,,,,0.0,1535.0,,1949.0,,,,,,,,
2039,507108615.0,,,,,,,,,,,0.0,1821.0,,2186.0,,,,,,,,
2040,507108616.0,,,,,,,,,,,1239.0,2501.0,,2896.0,,,,,,,,
2041,507108617.0,,,,,,,,,,,0.0,1132.0,,1340.0,,,,,,,,
2042,507108618.0,,,,,,,,,,,,1516.0,,1811.0,,,,,,,,
2043,507108619.0,,,,,,,,,,,,760.0,,1105.0,,,,,,,,
2044,507108620.0,,,,,,,,,,,,952.0,,1355.0,,,,,,,,
2045,507108621.0,,,,,,,,,,,,1656.0,,1985.0,,,,,,,,
2046,507108622.0,,,,,,,,,,,,1648.0,,1991.0,,,,,,,,
2047,507108623.0,,,,,,,,,,,0.0,1627.0,,1970.0,,,,,,,,
2048,507108624.0,,,,,,,,,,,0.0,730.0,,902.0,,,,,,,,
2049,507108625.0,,,,,,,,,,,0.0,1232.0,,1432.0,,,,,,,,
2050,507108626.0,,,,,,,,,,,944.0,,,,,,,,,,,
2051,507108627.0,,,,,,,,,,,635.0,2098.0,,,,,,,,,,
2052,507108628.0,,,,,,,,,,,0.0,476.0,,708.0,,,,,,,,
2053,507108629.0,,,,,,,,,,,0.0,,,,,,,,,,,
2054,507108630.0,,,,,,,,,,,1034.0,2371.0,,2754.0,,,,,,,,
2055,507108631.0,,,,,,,,,,,1008.0,,,,,,,,,,,
2056,507108632.0,,,,,,,,,,,1097.0,2358.0,,2830.0,,,,,,,,
2057,507108633.0,,,,,,,,,,,964.0,2294.0,,2627.0,,,,,,,,
2058,507108634.0,,,,,,,,,,,1253.0,2582.0,,2929.0,,,,,,,,
2059,507108635.0,,,,,,,,,,,0.0,1739.0,,,,,,,,,,
2060,507108636.0,,,,,,,,,,,1254.0,2556.0,,2963.0,,,,,,,,
2061,507108637.0,,,,,,,,,,,0.0,1457.0,,1888.0,,,,,,,,
2062,507108638.0,,,,,,,,,,,0.0,698.0,,897.0,,,,,,,,
2063,507108639.0,,,,,,,,,,,0.0,885.0,,1082.0,,,,,,,,
2064,507108640.0,,,,,,,,,,,0.0,1995.0,,2378.0,,,,,,,,
2065,507108641.0,,,,,,,,,,,0.0,1006.0,,1244.0,,,,,,,,
2066,507108642.0,,,,,,,,,,,0.0,1548.0,,1904.0,,,,,,,,
2067,507108643.0,,,,,,,,,,,0.0,,,,,,,,,,,
2068,507108645.0,,,,,,,,,,,856.0,,,,,,,,,,,
2069,507108646.0,,,,,,,,,,,0.0,,,,,,,,,,,
2070,507108647.0,,,,,,,,,,,666.0,1804.0,,2020.0,,,,,,,,
2071,507108648.0,,,,,,,,,,,775.0,,,,,,,,,,,
2072,507108649.0,,,,,,,,,,,0.0,1882.0,,,,,,,,,,
2073,507108650.0,,,,,,,,,,,0.0,1457.0,,1830.0,,,,,,,,
2074,507108651.0,,,,,,,,,,,0.0,1760.0,,2157.0,,,,,,,,
2075,507108652.0,,,,,,,,,,,1586.0,1694.0,,2060.0,,,,,,,,
